c,idnew,trtid4,geoid10
11,5782,34023006605,"34023006605"
9,5783,34023006606,"34023006606"
9,5784,34023006607,"34023006607"
9,5785,34023006608,"34023006608"
11,5786,34023006701,"34023006701"
11,5787,34023006703,"34023006703"
9,5788,34023006800,"34023006800"
11,5789,34023006900,"34023006900"
11,5790,34023007000,"34023007000"
11,5791,34023007101,"34023007101"
9,5792,34023007102,"34023007102"
11,5793,34023007103,"34023007103"
11,5794,34023007202,"34023007202"
9,5795,34023007203,"34023007203"
9,5796,34023007301,"34023007301"
11,5797,34023007303,"34023007303"
11,5798,34023007304,"34023007304"
9,5799,34023007402,"34023007402"
7,5800,34023007500,"34023007500"
11,5801,34023007600,"34023007600"
9,5802,34023007702,"34023007702"
9,5803,34023007703,"34023007703"
11,5804,34023007704,"34023007704"
9,5805,34023007801,"34023007801"
9,5806,34023007804,"34023007804"
11,5807,34023007805,"34023007805"
11,5808,34023007806,"34023007806"
11,5809,34023007905,"34023007905"
11,5810,34023007906,"34023007906"
11,5811,34023007907,"34023007907"
11,5812,34023007908,"34023007908"
11,5813,34023007909,"34023007909"
11,5814,34023007910,"34023007910"
11,5815,34023007911,"34023007911"
11,5816,34023007912,"34023007912"
11,5817,34023008001,"34023008001"
11,5818,34023008101,"34023008101"
9,5819,34023008102,"34023008102"
11,5820,34023008103,"34023008103"
9,5821,34023008202,"34023008202"
9,5822,34023008204,"34023008204"
9,5823,34023008205,"34023008205"
9,5824,34023008206,"34023008206"
8,5825,34023008207,"34023008207"
9,5826,34023008208,"34023008208"
8,5827,34023008209,"34023008209"
8,5828,34023008300,"34023008300"
8,5829,34023008403,"34023008403"
8,5830,34023008404,"34023008404"
8,5831,34023008405,"34023008405"
9,5832,34023008406,"34023008406"
8,5833,34023008501,"34023008501"
9,5834,34023008502,"34023008502"
9,5835,34023008503,"34023008503"
11,5836,34023008504,"34023008504"
11,5837,34023008601,"34023008601"
6,5838,34023008602,"34023008602"
9,5839,34023008604,"34023008604"
11,5840,34023008605,"34023008605"
11,5841,34023008606,"34023008606"
11,5842,34023008700,"34023008700"
11,5843,34023008800,"34023008800"
11,5844,34023008900,"34023008900"
11,5845,34023009000,"34023009000"
11,5846,34023009100,"34023009100"
11,5847,34023009200,"34023009200"
11,5848,34023009300,"34023009300"
11,5849,34023009400,"34023009400"
11,5850,34025800100,"34025800100"
11,5851,34025800200,"34025800200"
11,5852,34025800400,"34025800400"
11,5853,34025800500,"34025800500"
11,5854,34025800601,"34025800601"
11,5855,34025800602,"34025800602"
11,5856,34025800701,"34025800701"
11,5857,34025800702,"34025800702"
11,5858,34025800800,"34025800800"
11,5859,34025800900,"34025800900"
11,5860,34025801000,"34025801000"
11,5861,34025801100,"34025801100"
11,5862,34025801200,"34025801200"
11,5863,34025801300,"34025801300"
11,5864,34025801400,"34025801400"
11,5865,34025801500,"34025801500"
11,5866,34025801600,"34025801600"
11,5867,34025801700,"34025801700"
11,5868,34025801800,"34025801800"
11,5869,34025801900,"34025801900"
11,5870,34025802000,"34025802000"
9,5871,34025802100,"34025802100"
9,5872,34025802200,"34025802200"
9,5873,34025802300,"34025802300"
9,5874,34025802400,"34025802400"
6,5875,34025802500,"34025802500"
11,5876,34025802600,"34025802600"
11,5877,34025802700,"34025802700"
11,5878,34025802800,"34025802800"
11,5879,34025802900,"34025802900"
11,5880,34025803000,"34025803000"
11,5881,34025803100,"34025803100"
11,5882,34025803201,"34025803201"
11,5883,34025803202,"34025803202"
11,5884,34025803300,"34025803300"
10,5885,34025803400,"34025803400"
11,5886,34025803500,"34025803500"
9,5887,34025803600,"34025803600"
11,5888,34025803700,"34025803700"
11,5889,34025803800,"34025803800"
11,5890,34025803900,"34025803900"
1,5891,34025804100,"34025804100"
1,5892,34025804200,"34025804200"
7,5893,34025804500,"34025804500"
4,5894,34025804600,"34025804600"
7,5895,34025804700,"34025804700"
11,5896,34025804800,"34025804800"
11,5897,34025805001,"34025805001"
11,5898,34025805100,"34025805100"
11,5899,34025805300,"34025805300"
11,5900,34025805400,"34025805400"
11,5901,34025805500,"34025805500"
9,5902,34025805600,"34025805600"
9,5903,34025805700,"34025805700"
11,5904,34025805800,"34025805800"
11,5905,34025805900,"34025805900"
11,5906,34025806000,"34025806000"
2,5907,34025806100,"34025806100"
7,5908,34025806201,"34025806201"
1,5909,34025806202,"34025806202"
1,5910,34025806300,"34025806300"
1,5911,34025806400,"34025806400"
11,5912,34025806501,"34025806501"
1,5913,34025806502,"34025806502"
1,5914,34025806503,"34025806503"
1,5915,34025806504,"34025806504"
1,5916,34025806600,"34025806600"
11,5917,34025807003,"34025807003"
11,5918,34025807004,"34025807004"
11,5919,34025807100,"34025807100"
11,5920,34025807200,"34025807200"
11,5921,34025807300,"34025807300"
11,5922,34025807400,"34025807400"
11,5923,34025807500,"34025807500"
11,5924,34025807600,"34025807600"
11,5925,34025807700,"34025807700"
11,5926,34025807800,"34025807800"
11,5927,34025807900,"34025807900"
11,5928,34025808001,"34025808001"
11,5929,34025808002,"34025808002"
11,5930,34025808100,"34025808100"
11,5931,34025808200,"34025808200"
11,5932,34025808300,"34025808300"
11,5933,34025808401,"34025808401"
11,5934,34025808402,"34025808402"
11,5935,34025808500,"34025808500"
11,5936,34025808600,"34025808600"
9,5937,34025808701,"34025808701"
9,5938,34025808702,"34025808702"
11,5939,34025808800,"34025808800"
11,5940,34025808900,"34025808900"
11,5941,34025809000,"34025809000"
9,5942,34025809100,"34025809100"
11,5943,34025809200,"34025809200"
11,5944,34025809301,"34025809301"
7,5945,34025809302,"34025809302"
11,5946,34025809400,"34025809400"
11,5947,34025809501,"34025809501"
11,5948,34025809502,"34025809502"
11,5949,34025809600,"34025809600"
11,5950,34025809701,"34025809701"
11,5951,34025809703,"34025809703"
11,5952,34025809704,"34025809704"
11,5953,34025809901,"34025809901"
11,5954,34025809902,"34025809902"
11,5955,34025809903,"34025809903"
11,5956,34025810001,"34025810001"
11,5957,34025810002,"34025810002"
11,5958,34025810003,"34025810003"
11,5959,34025810004,"34025810004"
7,5960,34025810101,"34025810101"
5,5961,34025810102,"34025810102"
7,5962,34025810200,"34025810200"
5,5963,34025810300,"34025810300"
11,5964,34025810401,"34025810401"
11,5965,34025810402,"34025810402"
11,5966,34025810501,"34025810501"
11,5967,34025810502,"34025810502"
11,5968,34025810503,"34025810503"
11,5969,34025810600,"34025810600"
11,5970,34025810700,"34025810700"
11,5971,34025810800,"34025810800"
11,5972,34025810900,"34025810900"
11,5973,34025811000,"34025811000"
11,5974,34025811101,"34025811101"
11,5975,34025811102,"34025811102"
11,5976,34025811200,"34025811200"
11,5977,34025811301,"34025811301"
11,5978,34025811303,"34025811303"
11,5979,34025811304,"34025811304"
11,5980,34025811401,"34025811401"
11,5981,34025811402,"34025811402"
11,5982,34025811501,"34025811501"
11,5983,34025811502,"34025811502"
11,5984,34025811600,"34025811600"
11,5985,34025811900,"34025811900"
11,5986,34025812000,"34025812000"
11,5987,34025812100,"34025812100"
11,5988,34025812200,"34025812200"
11,5989,34025812300,"34025812300"
11,5990,34025812400,"34025812400"
11,5991,34025812501,"34025812501"
11,5992,34025812502,"34025812502"
9,5993,34027040101,"34027040101"
9,5994,34027040102,"34027040102"
9,5995,34027040200,"34027040200"
11,5996,34027040300,"34027040300"
11,5997,34027040400,"34027040400"
9,5998,34027040500,"34027040500"
11,5999,34027040600,"34027040600"
11,6000,34027040701,"34027040701"
11,6001,34027040702,"34027040702"
11,6002,34027040801,"34027040801"
9,6003,34027040803,"34027040803"
9,6004,34027040804,"34027040804"
9,6005,34027040805,"34027040805"
9,6006,34027040900,"34027040900"
9,6007,34027041000,"34027041000"
9,6008,34027041100,"34027041100"
9,6009,34027041200,"34027041200"
9,6010,34027041300,"34027041300"
9,6011,34027041400,"34027041400"
9,6012,34027041500,"34027041500"
9,6013,34027041601,"34027041601"
9,6014,34027041602,"34027041602"
11,6015,34027041603,"34027041603"
9,6016,34027041604,"34027041604"
11,6017,34027041701,"34027041701"
11,6018,34027041702,"34027041702"
11,6019,34027041704,"34027041704"
11,6020,34027041705,"34027041705"
11,6021,34027041706,"34027041706"
11,6022,34027041801,"34027041801"
11,6023,34027041802,"34027041802"
11,6024,34027041803,"34027041803"
11,6025,34027041901,"34027041901"
11,6026,34027041902,"34027041902"
11,6027,34027042000,"34027042000"
11,6028,34027042100,"34027042100"
11,6029,34027042200,"34027042200"
11,6030,34027042301,"34027042301"
11,6031,34027042302,"34027042302"
11,6032,34027042500,"34027042500"
11,6033,34027042600,"34027042600"
11,6034,34027042700,"34027042700"
6,6035,34027042800,"34027042800"
11,6036,34027042900,"34027042900"
11,6037,34027043000,"34027043000"
5,6038,34027043100,"34027043100"
11,6039,34027043200,"34027043200"
11,6040,34027043301,"34027043301"
11,6041,34027043302,"34027043302"
11,6042,34027043303,"34027043303"
11,6043,34027043401,"34027043401"
11,6044,34027043402,"34027043402"
11,6045,34027043500,"34027043500"
11,6046,34027043600,"34027043600"
11,6047,34027043700,"34027043700"
11,6048,34027043800,"34027043800"
11,6049,34027043900,"34027043900"
11,6050,34027044000,"34027044000"
11,6051,34027044101,"34027044101"
11,6052,34027044102,"34027044102"
11,6053,34027044200,"34027044200"
5,6054,34027044300,"34027044300"
5,6055,34027044401,"34027044401"
7,6056,34027044403,"34027044403"
7,6057,34027044404,"34027044404"
11,6058,34027044501,"34027044501"
11,6059,34027044502,"34027044502"
11,6060,34027044601,"34027044601"
11,6061,34027044602,"34027044602"
11,6062,34027044701,"34027044701"
11,6063,34027044702,"34027044702"
5,6064,34027044800,"34027044800"
9,6065,34027044900,"34027044900"
11,6066,34027045000,"34027045000"
11,6067,34027045100,"34027045100"
11,6068,34027045200,"34027045200"
11,6069,34027045300,"34027045300"
11,6070,34027045401,"34027045401"
11,6071,34027045402,"34027045402"
11,6072,34027045501,"34027045501"
11,6073,34027045502,"34027045502"
11,6074,34027045602,"34027045602"
11,6075,34027045603,"34027045603"
11,6076,34027045701,"34027045701"
11,6077,34027045703,"34027045703"
11,6078,34027045704,"34027045704"
11,6079,34027045804,"34027045804"
11,6080,34027045901,"34027045901"
11,6081,34027045902,"34027045902"
11,6082,34027046000,"34027046000"
11,6083,34027046103,"34027046103"
11,6084,34027046104,"34027046104"
11,6085,34027046105,"34027046105"
11,6086,34027046106,"34027046106"
11,6087,34027046201,"34027046201"
11,6088,34027046202,"34027046202"
11,6089,34027046297,"34027046297"
11,6090,34027046298,"34027046298"
11,6091,34027046300,"34027046300"
11,6092,34027046400,"34027046400"
11,6093,34029710100,"34029710100"
11,6094,34029711100,"34029711100"
11,6095,34029711200,"34029711200"
11,6096,34029711300,"34029711300"
11,6097,34029711400,"34029711400"
11,6098,34029712000,"34029712000"
11,6099,34029713000,"34029713000"
11,6100,34029713100,"34029713100"
11,6101,34029713201,"34029713201"
11,6102,34029713202,"34029713202"
11,6103,34029713203,"34029713203"
11,6104,34029713300,"34029713300"
11,6105,34029713401,"34029713401"
11,6106,34029713402,"34029713402"
7,6107,34029713500,"34029713500"
6,6108,34029713600,"34029713600"
11,6109,34029713700,"34029713700"
11,6110,34029713800,"34029713800"
11,6111,34029713900,"34029713900"
11,6112,34029714000,"34029714000"
11,6113,34029714100,"34029714100"
1,6114,34029714200,"34029714200"
11,6115,34029714300,"34029714300"
11,6116,34029714400,"34029714400"
11,6117,34029715000,"34029715000"
11,6118,34029715200,"34029715200"
11,6119,34029715301,"34029715301"
11,6120,34029715302,"34029715302"
11,6121,34029715401,"34029715401"
11,6122,34029715402,"34029715402"
11,6123,34029715500,"34029715500"
11,6124,34029715600,"34029715600"
11,6125,34029715700,"34029715700"
11,6126,34029715800,"34029715800"
11,6127,34029715901,"34029715901"
11,6128,34029715902,"34029715902"
11,6129,34029716000,"34029716000"
11,6130,34029717001,"34029717001"
11,6131,34029717002,"34029717002"
11,6132,34029717101,"34029717101"
11,6133,34029717102,"34029717102"
11,6134,34029717200,"34029717200"
11,6135,34029717300,"34029717300"
11,6136,34029717400,"34029717400"
11,6137,34029717501,"34029717501"
11,6138,34029717502,"34029717502"
11,6139,34029718000,"34029718000"
11,6140,34029720001,"34029720001"
11,6141,34029720101,"34029720101"
11,6142,34029720102,"34029720102"
11,6143,34029720103,"34029720103"
11,6144,34029720202,"34029720202"
11,6145,34029720203,"34029720203"
11,6146,34029720204,"34029720204"
11,6147,34029720205,"34029720205"
11,6148,34029720206,"34029720206"
11,6149,34029721000,"34029721000"
11,6150,34029722001,"34029722001"
7,6151,34029722002,"34029722002"
11,6152,34029722100,"34029722100"
11,6153,34029722200,"34029722200"
11,6154,34029722300,"34029722300"
11,6155,34029722401,"34029722401"
11,6156,34029722402,"34029722402"
11,6157,34029722500,"34029722500"
11,6158,34029722600,"34029722600"
11,6159,34029722701,"34029722701"
11,6160,34029722702,"34029722702"
11,6161,34029722800,"34029722800"
11,6162,34029722900,"34029722900"
11,6163,34029723000,"34029723000"
11,6164,34029723100,"34029723100"
11,6165,34029723200,"34029723200"
11,6166,34029723300,"34029723300"
11,6167,34029723400,"34029723400"
11,6168,34029723500,"34029723500"
11,6169,34029723600,"34029723600"
11,6170,34029724000,"34029724000"
11,6171,34029725001,"34029725001"
11,6172,34029725002,"34029725002"
11,6173,34029725100,"34029725100"
11,6174,34029726000,"34029726000"
11,6175,34029727001,"34029727001"
11,6176,34029727002,"34029727002"
11,6177,34029728000,"34029728000"
11,6178,34029729000,"34029729000"
11,6179,34029730000,"34029730000"
11,6180,34029731001,"34029731001"
11,6181,34029731002,"34029731002"
11,6182,34029731101,"34029731101"
11,6183,34029731102,"34029731102"
11,6184,34029731103,"34029731103"
11,6185,34029731201,"34029731201"
11,6186,34029731202,"34029731202"
11,6187,34029731203,"34029731203"
11,6188,34029731204,"34029731204"
11,6189,34029731205,"34029731205"
11,6190,34029731206,"34029731206"
11,6191,34029732001,"34029732001"
11,6192,34029732002,"34029732002"
11,6193,34029732101,"34029732101"
11,6194,34029732103,"34029732103"
11,6195,34029732104,"34029732104"
11,6196,34029733000,"34029733000"
11,6197,34029734001,"34029734001"
11,6198,34029734002,"34029734002"
11,6199,34029734003,"34029734003"
11,6200,34029735001,"34029735001"
11,6201,34029735002,"34029735002"
11,6202,34029735101,"34029735101"
11,6203,34029735103,"34029735103"
11,6204,34029735104,"34029735104"
11,6205,34029736001,"34029736001"
11,6206,34029736002,"34029736002"
11,6207,34029736101,"34029736101"
9,6208,34029736102,"34029736102"
9,6209,34029736105,"34029736105"
9,6210,34029737000,"34029737000"
11,6211,34029738001,"34029738001"
9,6212,34029738002,"34029738002"
11,6213,34029738100,"34029738100"
7,6214,34029739000,"34029739000"
7,6215,34029739100,"34029739100"
7,6216,34029980000,"34029980000"
7,6217,34029980100,"34029980100"
7,6218,34031116500,"34031116500"
7,6219,34031124200,"34031124200"
7,6220,34031124311,"34031124311"
5,6221,34031124312,"34031124312"
5,6222,34031124321,"34031124321"
7,6223,34031124322,"34031124322"
7,6224,34031124323,"34031124323"
11,6225,34031124401,"34031124401"
11,6226,34031124402,"34031124402"
7,6227,34031124500,"34031124500"
11,6228,34031124601,"34031124601"
11,6229,34031124602,"34031124602"
11,6230,34031124700,"34031124700"
4,6231,34031124800,"34031124800"
4,6232,34031124900,"34031124900"
4,6233,34031125000,"34031125000"
4,6234,34031125100,"34031125100"
4,6235,34031133701,"34031133701"
6,6236,34031133702,"34031133702"
11,6237,34031143200,"34031143200"
7,6238,34031143300,"34031143300"
7,6239,34031143400,"34031143400"
7,6240,34031154001,"34031154001"
7,6241,34031154002,"34031154002"
4,6242,34031163500,"34031163500"
5,6243,34031175200,"34031175200"
4,6244,34031175301,"34031175301"
7,6245,34031175302,"34031175302"
7,6246,34031175401,"34031175401"
7,6247,34031175402,"34031175402"
4,6248,34031175500,"34031175500"
4,6249,34031175601,"34031175601"
1,6250,34031175602,"34031175602"
1,6251,34031175701,"34031175701"
4,6252,34031175703,"34031175703"
4,6253,34031175704,"34031175704"
4,6254,34031175801,"34031175801"
1,6255,34031175802,"34031175802"
1,6256,34031175900,"34031175900"
1,6257,34031180100,"34031180100"
1,6258,34031180201,"34031180201"
4,6259,34031180202,"34031180202"
10,6260,34031180300,"34031180300"
7,6261,34031180600,"34031180600"
4,6262,34031180700,"34031180700"
4,6263,34031180800,"34031180800"
4,6264,34031180900,"34031180900"
4,6265,34031181000,"34031181000"
4,6266,34031181100,"34031181100"
1,6267,34031181200,"34031181200"
2,6268,34031181300,"34031181300"
2,6269,34031181400,"34031181400"
5,6270,34031181500,"34031181500"
5,6271,34031181702,"34031181702"
4,6272,34031181800,"34031181800"
7,6273,34031181900,"34031181900"
5,6274,34031182000,"34031182000"
5,6275,34031182100,"34031182100"
10,6276,34031182200,"34031182200"
11,6277,34031182301,"34031182301"
11,6278,34031182302,"34031182302"
7,6279,34031182400,"34031182400"
11,6280,34031182500,"34031182500"
11,6281,34031182600,"34031182600"
11,6282,34031182700,"34031182700"
11,6283,34031182800,"34031182800"
11,6284,34031182900,"34031182900"
11,6285,34031183000,"34031183000"
11,6286,34031183101,"34031183101"
11,6287,34031183102,"34031183102"
11,6288,34031183200,"34031183200"
11,6289,34031196401,"34031196401"
11,6290,34031196402,"34031196402"
9,6291,34031203600,"34031203600"
11,6292,34031216701,"34031216701"
11,6293,34031216702,"34031216702"
11,6294,34031223801,"34031223801"
11,6295,34031223802,"34031223802"
11,6296,34031223900,"34031223900"
11,6297,34031236601,"34031236601"
11,6298,34031236602,"34031236602"
11,6299,34031246001,"34031246001"
11,6300,34031246002,"34031246002"
11,6301,34031246003,"34031246003"
11,6302,34031246101,"34031246101"
